type;n;k;comp;swaps
rselect: 20, total number of comparisons: 2339, total number of swaps: 2361
qselect: 3001, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 1038, total number of swaps: 1052
qselect: 4999, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 303, total number of swaps: 319
qselect: 4642, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 4181, total number of swaps: 4203
qselect: 913, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 1570, total number of swaps: 1598
qselect: 1873, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 3871, total number of swaps: 3899
qselect: 1578, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 4877, total number of swaps: 4897
qselect: 3991, total number of comparisons: 0, total number of swaps: 0
rselect: 32, total number of comparisons: 4680, total number of swaps: 4698
qselect: 676, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 413, total number of swaps: 433
qselect: 2455, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 2614, total number of swaps: 2628
qselect: 4044, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 6622, total number of swaps: 6656
qselect: 4205, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 5426, total number of swaps: 5454
qselect: 700, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 6318, total number of swaps: 6342
qselect: 4562, total number of comparisons: 0, total number of swaps: 0
rselect: 31, total number of comparisons: 3203, total number of swaps: 3225
qselect: 448, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 3345, total number of swaps: 3373
qselect: 3878, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 2022, total number of swaps: 2038
qselect: 1150, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 2594, total number of swaps: 2616
qselect: 2369, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 2315, total number of swaps: 2329
qselect: 4671, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 5910, total number of swaps: 5944
qselect: 3828, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 2628, total number of swaps: 2644
qselect: 4360, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 2887, total number of swaps: 2905
qselect: 2661, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 3320, total number of swaps: 3332
qselect: 5189, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 3207, total number of swaps: 3231
qselect: 4944, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 733, total number of swaps: 749
qselect: 54, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 2718, total number of swaps: 2734
qselect: 3405, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 3084, total number of swaps: 3108
qselect: 3042, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 896, total number of swaps: 928
qselect: 130, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 2451, total number of swaps: 2463
qselect: 388, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 2995, total number of swaps: 3015
qselect: 5260, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 495, total number of swaps: 527
qselect: 4134, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 6523, total number of swaps: 6555
qselect: 151, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 4689, total number of swaps: 4713
qselect: 2372, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 1874, total number of swaps: 1890
qselect: 5526, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 660, total number of swaps: 676
qselect: 279, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 3112, total number of swaps: 3128
qselect: 4237, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 3891, total number of swaps: 3909
qselect: 4682, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 9728, total number of swaps: 9764
qselect: 2536, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 2320, total number of swaps: 2340
qselect: 509, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 2745, total number of swaps: 2767
qselect: 3096, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 3024, total number of swaps: 3046
qselect: 4197, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 2705, total number of swaps: 2731
qselect: 4364, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 1194, total number of swaps: 1214
qselect: 3411, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 2647, total number of swaps: 2659
qselect: 4968, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 1398, total number of swaps: 1412
qselect: 194, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 6472, total number of swaps: 6494
qselect: 3502, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 562, total number of swaps: 578
qselect: 5356, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 2789, total number of swaps: 2825
qselect: 4430, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 5622, total number of swaps: 5642
qselect: 3709, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 2115, total number of swaps: 2137
qselect: 1350, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 3451, total number of swaps: 3469
qselect: 710, total number of comparisons: 0, total number of swaps: 0
rselect: 31, total number of comparisons: 374, total number of swaps: 386
qselect: 4577, total number of comparisons: 0, total number of swaps: 0
rselect: 31, total number of comparisons: 4305, total number of swaps: 4323
qselect: 4560, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 3733, total number of swaps: 3743
qselect: 4751, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 9103, total number of swaps: 9125
qselect: 5943, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 4783, total number of swaps: 4807
qselect: 1985, total number of comparisons: 0, total number of swaps: 0
rselect: 9, total number of comparisons: 2315, total number of swaps: 2337
qselect: 4607, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 6917, total number of swaps: 6939
qselect: 1977, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 12940, total number of swaps: 12982
qselect: 584, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 4056, total number of swaps: 4078
qselect: 3326, total number of comparisons: 0, total number of swaps: 0
rselect: 35, total number of comparisons: 4382, total number of swaps: 4406
qselect: 3418, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 4626, total number of swaps: 4644
qselect: 5579, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 1435, total number of swaps: 1453
qselect: 169, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 1397, total number of swaps: 1417
qselect: 5514, total number of comparisons: 0, total number of swaps: 0
rselect: 32, total number of comparisons: 2980, total number of swaps: 2996
qselect: 305, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 2669, total number of swaps: 2685
qselect: 61, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 3011, total number of swaps: 3033
qselect: 4796, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 897, total number of swaps: 911
qselect: 5851, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 3882, total number of swaps: 3902
qselect: 3821, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 2860, total number of swaps: 2878
qselect: 771, total number of comparisons: 0, total number of swaps: 0
rselect: 31, total number of comparisons: 2212, total number of swaps: 2238
qselect: 5241, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 5668, total number of swaps: 5700
qselect: 5968, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 2840, total number of swaps: 2860
qselect: 4352, total number of comparisons: 0, total number of swaps: 0
rselect: 11, total number of comparisons: 4160, total number of swaps: 4184
qselect: 4728, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 1801, total number of swaps: 1817
qselect: 4071, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 6934, total number of swaps: 6964
qselect: 6284, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 4925, total number of swaps: 4951
qselect: 2684, total number of comparisons: 0, total number of swaps: 0
rselect: 36, total number of comparisons: 7517, total number of swaps: 7539
qselect: 4699, total number of comparisons: 0, total number of swaps: 0
rselect: 32, total number of comparisons: 1700, total number of swaps: 1718
qselect: 6016, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 5788, total number of swaps: 5812
qselect: 5086, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 3281, total number of swaps: 3305
qselect: 2776, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 6972, total number of swaps: 6998
qselect: 1495, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 9724, total number of swaps: 9740
qselect: 5538, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 637, total number of swaps: 653
qselect: 4564, total number of comparisons: 0, total number of swaps: 0
rselect: 31, total number of comparisons: 7072, total number of swaps: 7088
qselect: 5543, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 1298, total number of swaps: 1310
qselect: 490, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 3007, total number of swaps: 3029
qselect: 230, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 4888, total number of swaps: 4918
qselect: 5080, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 672, total number of swaps: 684
qselect: 4308, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 6255, total number of swaps: 6291
qselect: 1776, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 619, total number of swaps: 635
qselect: 2941, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 1023, total number of swaps: 1045
qselect: 4284, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 1828, total number of swaps: 1846
qselect: 4815, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 4284, total number of swaps: 4298
qselect: 1094, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 4923, total number of swaps: 4943
qselect: 5585, total number of comparisons: 0, total number of swaps: 0
rselect: 39, total number of comparisons: 2834, total number of swaps: 2850
qselect: 4104, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 934, total number of swaps: 964
qselect: 146, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 4348, total number of swaps: 4368
qselect: 2880, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 8230, total number of swaps: 8248
qselect: 4091, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 2985, total number of swaps: 3013
qselect: 2235, total number of comparisons: 0, total number of swaps: 0
rselect: 37, total number of comparisons: 6222, total number of swaps: 6238
qselect: 3883, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 4387, total number of swaps: 4417
qselect: 958, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 3491, total number of swaps: 3515
qselect: 6144, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 7303, total number of swaps: 7319
qselect: 1133, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 5031, total number of swaps: 5053
qselect: 6293, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 4745, total number of swaps: 4773
qselect: 1403, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 4612, total number of swaps: 4634
qselect: 3664, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 656, total number of swaps: 678
qselect: 1445, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 282, total number of swaps: 294
qselect: 6102, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 1902, total number of swaps: 1914
qselect: 6626, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 4486, total number of swaps: 4516
qselect: 5133, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 9419, total number of swaps: 9445
qselect: 3848, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 2917, total number of swaps: 2947
qselect: 1311, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 5978, total number of swaps: 6006
qselect: 595, total number of comparisons: 0, total number of swaps: 0
rselect: 36, total number of comparisons: 1242, total number of swaps: 1262
qselect: 1696, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 9706, total number of swaps: 9736
qselect: 2696, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 4756, total number of swaps: 4774
qselect: 1742, total number of comparisons: 0, total number of swaps: 0
rselect: 32, total number of comparisons: 758, total number of swaps: 778
qselect: 4340, total number of comparisons: 0, total number of swaps: 0
rselect: 37, total number of comparisons: 3122, total number of swaps: 3148
qselect: 3762, total number of comparisons: 0, total number of swaps: 0
rselect: 12, total number of comparisons: 3100, total number of swaps: 3126
qselect: 2364, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 2127, total number of swaps: 2147
qselect: 6100, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 2615, total number of swaps: 2629
qselect: 15, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 7697, total number of swaps: 7717
qselect: 795, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 3593, total number of swaps: 3613
qselect: 2137, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 108, total number of swaps: 126
qselect: 4430, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 8625, total number of swaps: 8645
qselect: 1633, total number of comparisons: 0, total number of swaps: 0
rselect: 34, total number of comparisons: 4328, total number of swaps: 4348
qselect: 6077, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 502, total number of swaps: 518
qselect: 5125, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 990, total number of swaps: 1010
qselect: 6813, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 3506, total number of swaps: 3524
qselect: 7087, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 1626, total number of swaps: 1644
qselect: 3504, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 1257, total number of swaps: 1271
qselect: 1374, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 6651, total number of swaps: 6673
qselect: 192, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 4467, total number of swaps: 4487
qselect: 4660, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 1958, total number of swaps: 1992
qselect: 3120, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 3358, total number of swaps: 3378
qselect: 1789, total number of comparisons: 0, total number of swaps: 0
rselect: 11, total number of comparisons: 2028, total number of swaps: 2042
qselect: 6727, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 4220, total number of swaps: 4236
qselect: 1650, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 4762, total number of swaps: 4776
qselect: 7157, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 3903, total number of swaps: 3917
qselect: 7390, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 4968, total number of swaps: 4990
qselect: 3932, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 3538, total number of swaps: 3556
qselect: 422, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 2903, total number of swaps: 2921
qselect: 7185, total number of comparisons: 0, total number of swaps: 0
rselect: 33, total number of comparisons: 11410, total number of swaps: 11428
qselect: 2211, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 1077, total number of swaps: 1091
qselect: 4059, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 3699, total number of swaps: 3709
qselect: 3363, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 684, total number of swaps: 698
qselect: 578, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 2470, total number of swaps: 2488
qselect: 1111, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 5206, total number of swaps: 5232
qselect: 1695, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 11621, total number of swaps: 11647
qselect: 4411, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 983, total number of swaps: 993
qselect: 3830, total number of comparisons: 0, total number of swaps: 0
rselect: 10, total number of comparisons: 9761, total number of swaps: 9785
qselect: 2402, total number of comparisons: 0, total number of swaps: 0
rselect: 10, total number of comparisons: 2245, total number of swaps: 2267
qselect: 5846, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 4683, total number of swaps: 4699
qselect: 6238, total number of comparisons: 0, total number of swaps: 0
rselect: 36, total number of comparisons: 17111, total number of swaps: 17133
qselect: 5683, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 4128, total number of swaps: 4156
qselect: 6235, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 1956, total number of swaps: 1972
qselect: 6215, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 2036, total number of swaps: 2048
qselect: 4705, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 5847, total number of swaps: 5873
qselect: 3377, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 12277, total number of swaps: 12319
qselect: 367, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 519, total number of swaps: 537
qselect: 6659, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 6684, total number of swaps: 6708
qselect: 2749, total number of comparisons: 0, total number of swaps: 0
rselect: 27, total number of comparisons: 5772, total number of swaps: 5792
qselect: 7510, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 10475, total number of swaps: 10501
qselect: 5720, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 1882, total number of swaps: 1908
qselect: 7024, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 8370, total number of swaps: 8392
qselect: 852, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 975, total number of swaps: 983
qselect: 3017, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 4523, total number of swaps: 4539
qselect: 5232, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 3705, total number of swaps: 3729
qselect: 5997, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 2013, total number of swaps: 2039
qselect: 5150, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 2342, total number of swaps: 2364
qselect: 257, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 4488, total number of swaps: 4510
qselect: 2019, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 2442, total number of swaps: 2464
qselect: 5761, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 1143, total number of swaps: 1153
qselect: 2119, total number of comparisons: 0, total number of swaps: 0
rselect: 35, total number of comparisons: 485, total number of swaps: 497
qselect: 145, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 7442, total number of swaps: 7472
qselect: 2004, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 11312, total number of swaps: 11344
qselect: 2126, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 1369, total number of swaps: 1381
qselect: 2176, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 1438, total number of swaps: 1460
qselect: 5450, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 7009, total number of swaps: 7031
qselect: 8128, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 6244, total number of swaps: 6272
qselect: 365, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 6644, total number of swaps: 6668
qselect: 5441, total number of comparisons: 0, total number of swaps: 0
rselect: 20, total number of comparisons: 6892, total number of swaps: 6918
qselect: 8398, total number of comparisons: 0, total number of swaps: 0
rselect: 10, total number of comparisons: 7708, total number of swaps: 7728
qselect: 7824, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 3447, total number of swaps: 3463
qselect: 6814, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 5863, total number of swaps: 5887
qselect: 4041, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 1609, total number of swaps: 1633
qselect: 994, total number of comparisons: 0, total number of swaps: 0
rselect: 32, total number of comparisons: 2763, total number of swaps: 2789
qselect: 3323, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 3585, total number of swaps: 3609
qselect: 284, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 6570, total number of swaps: 6590
qselect: 5157, total number of comparisons: 0, total number of swaps: 0
rselect: 7, total number of comparisons: 1644, total number of swaps: 1658
qselect: 1691, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 7742, total number of swaps: 7764
qselect: 5283, total number of comparisons: 0, total number of swaps: 0
rselect: 50, total number of comparisons: 68, total number of swaps: 82
qselect: 992, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 2654, total number of swaps: 2670
qselect: 3995, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 3139, total number of swaps: 3167
qselect: 5616, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 3288, total number of swaps: 3310
qselect: 8471, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 3260, total number of swaps: 3286
qselect: 5922, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 7835, total number of swaps: 7853
qselect: 8265, total number of comparisons: 0, total number of swaps: 0
rselect: 13, total number of comparisons: 6722, total number of swaps: 6740
qselect: 4008, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 1701, total number of swaps: 1715
qselect: 3929, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 3520, total number of swaps: 3534
qselect: 6894, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 5191, total number of swaps: 5207
qselect: 4942, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 1713, total number of swaps: 1733
qselect: 8575, total number of comparisons: 0, total number of swaps: 0
rselect: 30, total number of comparisons: 4346, total number of swaps: 4360
qselect: 6677, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 3445, total number of swaps: 3473
qselect: 7032, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 567, total number of swaps: 583
qselect: 3740, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 6140, total number of swaps: 6160
qselect: 235, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 4378, total number of swaps: 4402
qselect: 3559, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 2360, total number of swaps: 2376
qselect: 3247, total number of comparisons: 0, total number of swaps: 0
rselect: 7, total number of comparisons: 4884, total number of swaps: 4906
qselect: 8445, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 2847, total number of swaps: 2861
qselect: 6101, total number of comparisons: 0, total number of swaps: 0
rselect: 7, total number of comparisons: 9689, total number of swaps: 9711
qselect: 2714, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 2366, total number of swaps: 2382
qselect: 3366, total number of comparisons: 0, total number of swaps: 0
rselect: 28, total number of comparisons: 2492, total number of swaps: 2512
qselect: 8281, total number of comparisons: 0, total number of swaps: 0
rselect: 26, total number of comparisons: 13103, total number of swaps: 13135
qselect: 5603, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 4927, total number of swaps: 4949
qselect: 5353, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 2263, total number of swaps: 2287
qselect: 160, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 7244, total number of swaps: 7272
qselect: 6960, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 3014, total number of swaps: 3034
qselect: 3416, total number of comparisons: 0, total number of swaps: 0
rselect: 22, total number of comparisons: 4894, total number of swaps: 4924
qselect: 5870, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 56, total number of swaps: 70
qselect: 7454, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 15038, total number of swaps: 15076
qselect: 6376, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 3331, total number of swaps: 3355
qselect: 7702, total number of comparisons: 0, total number of swaps: 0
rselect: 29, total number of comparisons: 2050, total number of swaps: 2072
qselect: 845, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 7240, total number of swaps: 7268
qselect: 2452, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 4204, total number of swaps: 4228
qselect: 4182, total number of comparisons: 0, total number of swaps: 0
rselect: 18, total number of comparisons: 2202, total number of swaps: 2218
qselect: 7698, total number of comparisons: 0, total number of swaps: 0
rselect: 25, total number of comparisons: 6286, total number of swaps: 6308
qselect: 7754, total number of comparisons: 0, total number of swaps: 0
rselect: 24, total number of comparisons: 1724, total number of swaps: 1744
qselect: 4867, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 6470, total number of swaps: 6492
qselect: 1937, total number of comparisons: 0, total number of swaps: 0
rselect: 8, total number of comparisons: 2340, total number of swaps: 2358
qselect: 3447, total number of comparisons: 0, total number of swaps: 0
rselect: 21, total number of comparisons: 6350, total number of swaps: 6376
qselect: 5151, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 4269, total number of swaps: 4295
qselect: 262, total number of comparisons: 0, total number of swaps: 0
rselect: 14, total number of comparisons: 3932, total number of swaps: 3948
qselect: 187, total number of comparisons: 0, total number of swaps: 0
rselect: 23, total number of comparisons: 7057, total number of swaps: 7075
qselect: 6771, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 3207, total number of swaps: 3229
qselect: 1531, total number of comparisons: 0, total number of swaps: 0
rselect: 15, total number of comparisons: 3237, total number of swaps: 3267
qselect: 8083, total number of comparisons: 0, total number of swaps: 0
rselect: 19, total number of comparisons: 3905, total number of swaps: 3943
qselect: 3571, total number of comparisons: 0, total number of swaps: 0
rselect: 16, total number of comparisons: 8074, total number of swaps: 8096
qselect: 8655, total number of comparisons: 0, total number of swaps: 0
rselect: 17, total number of comparisons: 8475, total number of swaps: 8489
